ID,Mutation_Class,Mutant_Status,Line_Number,Mutation_Type,Test_Name
119: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2050)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
119: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2050)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodCorrectParameterTest
119: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2050)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest1
119: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2050)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
120: Logical mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2050)),CompileError,81,Logical mutation
121: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2041)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodCorrectParameterTest
121: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2041)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
121: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2041)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodCorrectParameterTest
121: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2041)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest1
121: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2041)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
122: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2041)),Survived,81,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodCorrectParameterTest
122: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2041)),Survived,81,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
122: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2041)),Survived,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodCorrectParameterTest
122: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2041)),Survived,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest1
122: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2036..2041)),Survived,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
123: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2045..2050)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodCorrectParameterTest
123: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2045..2050)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
123: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2045..2050)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodCorrectParameterTest
123: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2045..2050)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest1
123: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2045..2050)),Killed,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
124: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2045..2050)),Survived,81,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodCorrectParameterTest
124: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2045..2050)),Survived,81,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
124: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2045..2050)),Survived,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodCorrectParameterTest
124: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2045..2050)),Survived,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest1
124: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2045..2050)),Survived,81,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
125: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2065..2112)),Ignored,82,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
125: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2065..2112)),Ignored,82,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
126: Boolean mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2091..2096)),Killed,83,Boolean mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
126: Boolean mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2091..2096)),Killed,83,Boolean mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodCorrectParameterTest
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodIncorrectParameterTest2
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodIncorrectParameterTest3
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest1
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest2
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest1
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest2
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest3
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest4
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.WithdrawFundsMethodCorrectParameterTest
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.WithdrawFundsMethodIncorrectParameterTest2
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.WithdrawFundsMethodIncorrectParameterTest3
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodCorrectParameterTest
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodIncorrectParameterTest1
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodIncorrectParameterTest2
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.DepositFundsMethodCorrectParameterTest
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.DepositFundsMethodIncorrectParameterTest2
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.GetAccountMethodCorrectParameterTest
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.WithdrawFundsMethodCorrectParameterTest
127: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2228..2547)),Ignored,92,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.WithdrawFundsMethodIncorrectParameterTest2
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodCorrectParameterTest
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodIncorrectParameterTest2
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodIncorrectParameterTest3
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest1
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest2
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest1
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest2
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest3
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest4
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.AtmTest.WithdrawFundsMethodCorrectParameterTest
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.AtmTest.WithdrawFundsMethodIncorrectParameterTest2
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.AtmTest.WithdrawFundsMethodIncorrectParameterTest3
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodCorrectParameterTest
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodIncorrectParameterTest1
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodIncorrectParameterTest2
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.DepositFundsMethodCorrectParameterTest
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.DepositFundsMethodIncorrectParameterTest2
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.GetAccountMethodCorrectParameterTest
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.WithdrawFundsMethodCorrectParameterTest
128: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2243..2264)),Killed,93,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.WithdrawFundsMethodIncorrectParameterTest2
129: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2275..2376)),Ignored,94,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodIncorrectParameterTest2
130: Statement mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2290..2365)),Killed,95,Statement mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodIncorrectParameterTest2
131: String mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2318..2363)),Survived,95,String mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodIncorrectParameterTest2
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodCorrectParameterTest
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodIncorrectParameterTest2
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodIncorrectParameterTest3
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest1
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest2
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest1
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest2
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest3
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest4
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.AtmTest.WithdrawFundsMethodCorrectParameterTest
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.AtmTest.WithdrawFundsMethodIncorrectParameterTest2
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.AtmTest.WithdrawFundsMethodIncorrectParameterTest3
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodCorrectParameterTest
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodIncorrectParameterTest1
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodIncorrectParameterTest2
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.DepositFundsMethodCorrectParameterTest
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.DepositFundsMethodIncorrectParameterTest2
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.GetAccountMethodCorrectParameterTest
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.WithdrawFundsMethodCorrectParameterTest
132: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2392..2407)),Killed,98,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.WithdrawFundsMethodIncorrectParameterTest2
133: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2418..2504)),Ignored,99,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodIncorrectParameterTest1
134: Statement mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2433..2493)),Killed,100,Statement mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodIncorrectParameterTest1
135: String mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2461..2491)),Survived,100,String mutation,BankomatUJ.Tests.tests.CreditCardTest.AddAccountMethodIncorrectParameterTest1
136: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2591..2776)),Ignored,108,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest1
136: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2591..2776)),Ignored,108,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest2
136: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2591..2776)),Ignored,108,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest1
136: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2591..2776)),Ignored,108,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest2
136: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2591..2776)),Ignored,108,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.GetAccountMethodCorrectParameterTest
136: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2591..2776)),Ignored,108,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.GetAccountMethodIncorrectParameterTest
137: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2606..2622)),Killed,109,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest1
137: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2606..2622)),Killed,109,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest2
137: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2606..2622)),Killed,109,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest1
137: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2606..2622)),Killed,109,Equality mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest2
137: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2606..2622)),Killed,109,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.GetAccountMethodCorrectParameterTest
137: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2606..2622)),Killed,109,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.GetAccountMethodIncorrectParameterTest
138: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2633..2741)),Ignored,110,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.GetAccountMethodIncorrectParameterTest
139: Statement mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2648..2730)),Killed,111,Statement mutation,BankomatUJ.Tests.tests.CreditCardTest.GetAccountMethodIncorrectParameterTest
140: String mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2676..2728)),Survived,111,String mutation,BankomatUJ.Tests.tests.CreditCardTest.GetAccountMethodIncorrectParameterTest
141: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2831..3001)),Ignored,119,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodCorrectParameterTest
141: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2831..3001)),Ignored,119,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodIncorrectParameterTest1
141: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2831..3001)),Ignored,119,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.DepositFundsMethodIncorrectParameterTest2
141: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2831..3001)),Ignored,119,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest1
141: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2831..3001)),Ignored,119,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodCorrectParameterTest2
141: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[2831..3001)),Ignored,119,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.TransferMethodIncorrectParameterTest1
